,feature1,feature2,y_train
0,4.0212385965949355,4.523893421169302,0
1,4.586725274241098,5.403539364174444,0
2,4.39822971502571,5.780530482605219,0
3,3.3929200658769765,3.3929200658769765,0
4,3.4557519189487724,3.078760800517997,0
5,3.5185837720205684,4.1469023027385274,0
6,5.592034923389832,2.0734511513692637,0
7,4.272566008882119,5.654866776461628,0
8,1.8221237390820801,2.0734511513692637,0
9,5.215043804959057,2.199114857512855,0
10,0.37699111843077515,0.0,0
11,3.8327430373795477,0.37699111843077515,0
12,3.3929200658769765,3.8327430373795477,0
13,0.18849555921538758,1.0681415022205298,0
14,5.969026041820607,2.764601535159018,0
15,2.5132741228718345,2.9530970943744057,0
16,4.1469023027385274,1.6336281798666925,0
17,2.8902652413026093,1.1309733552923256,0
18,0.43982297150257105,5.403539364174444,0
19,2.324778563656447,3.8327430373795477,0
20,2.0734511513692637,1.5079644737231006,0
21,0.5654866776461628,1.0681415022205298,0
22,3.581415625092364,4.272566008882119,0
23,5.15221195188726,0.5026548245743669,0
24,5.277875658030853,5.466371217246239,0
25,3.581415625092364,4.900884539600077,1
26,0.37699111843077515,2.0734511513692637,1
27,1.0053096491487339,1.7592918860102842,1
28,0.7539822368615503,1.7592918860102842,1
29,2.199114857512855,0.5026548245743669,1
30,6.031857894892402,5.717698629533423,1
31,1.7592918860102842,5.592034923389832,1
32,4.900884539600077,2.324778563656447,1
33,4.1469023027385274,3.204424506661589,1
34,2.9530970943744057,3.015928947446201,1
35,5.340707511102648,3.015928947446201,1
36,4.39822971502571,4.900884539600077,1
37,0.8168140899333463,4.209734155810323,1
38,0.12566370614359174,2.1362830044410597,1
39,2.324778563656447,4.209734155810323,1
40,1.0053096491487339,6.094689747964199,1
41,6.157521601035994,0.25132741228718347,1
42,5.843362335677015,5.403539364174444,1
43,0.43982297150257105,3.7699111843077513,1
44,0.5026548245743669,2.1362830044410597,1
45,3.6442474781641603,1.0053096491487339,1
46,0.6911503837897545,4.39822971502571,1
47,1.7592918860102842,4.523893421169302,1
48,1.3194689145077132,5.466371217246239,1
49,0.25132741228718347,1.9477874452256716,1
