,feature1,feature2,y_train
0,2.0734511513692637,5.843362335677015,0
1,3.9584067435231396,2.827433388230814,0
2,0.37699111843077515,0.0,0
3,3.8327430373795477,0.37699111843077515,0
4,4.775220833456485,2.9530970943744057,0
5,5.215043804959057,3.015928947446201,0
6,3.7699111843077513,3.078760800517997,0
7,2.324778563656447,3.8327430373795477,0
8,2.1362830044410597,0.5026548245743669,0
9,4.838052686528282,3.330088212805181,0
10,5.15221195188726,0.5026548245743669,0
11,5.277875658030853,5.466371217246239,0
12,4.209734155810323,1.9477874452256716,0
13,1.5707963267948966,0.0,0
14,5.466371217246239,6.094689747964199,0
15,3.895574890451343,2.764601535159018,0
16,0.9424777960769378,0.3141592653589793,0
17,2.6389378290154264,3.4557519189487724,0
18,1.4451326206513047,3.141592653589793,0
19,2.199114857512855,0.5026548245743669,0
20,2.1362830044410597,3.015928947446201,0
21,5.466371217246239,5.906194188748811,0
22,0.6911503837897545,0.12566370614359174,0
23,4.1469023027385274,3.204424506661589,0
24,2.57610597594363,0.0,0
25,2.764601535159018,1.0053096491487339,1
26,2.57610597594363,1.5707963267948966,1
27,0.6911503837897545,4.39822971502571,1
28,3.078760800517997,4.586725274241098,1
29,2.5132741228718345,1.0681415022205298,1
30,3.8327430373795477,4.39822971502571,1
31,0.25132741228718347,1.9477874452256716,1
32,0.6283185307179586,1.0053096491487339,1
33,3.204424506661589,5.466371217246239,1
34,3.7699111843077513,4.335397861953915,1
35,3.141592653589793,2.6389378290154264,1
36,0.18849555921538758,4.775220833456485,1
37,2.3876104167282426,1.3194689145077132,1
38,5.969026041820607,1.2566370614359172,1
39,0.6911503837897545,1.3194689145077132,1
40,0.12566370614359174,2.1362830044410597,1
41,5.592034923389832,1.0681415022205298,1
42,5.906194188748811,2.6389378290154264,1
43,3.4557519189487724,4.335397861953915,1
44,2.8902652413026093,2.4504422698000385,1
45,6.220353454107791,5.403539364174444,1
46,2.827433388230814,5.0893800988154645,1
47,2.764601535159018,1.382300767579509,1
48,3.078760800517997,1.7592918860102842,1
49,6.031857894892402,5.277875658030853,1
