,feature1,feature2,y_train
0,2.0734511513692637,5.843362335677015,0
1,4.586725274241098,5.403539364174444,0
2,4.39822971502571,5.780530482605219,0
3,3.4557519189487724,3.078760800517997,0
4,3.9584067435231396,2.827433388230814,0
5,3.5185837720205684,4.1469023027385274,0
6,4.272566008882119,5.654866776461628,0
7,2.827433388230814,1.5707963267948966,0
8,5.215043804959057,2.199114857512855,0
9,0.37699111843077515,0.0,0
10,3.3929200658769765,3.8327430373795477,0
11,2.4504422698000385,1.8849555921538756,0
12,5.026548245743669,1.3194689145077132,0
13,4.775220833456485,2.9530970943744057,0
14,4.1469023027385274,1.6336281798666925,0
15,5.215043804959057,3.015928947446201,0
16,3.7699111843077513,3.078760800517997,0
17,4.461061568097507,1.5079644737231006,0
18,3.7699111843077513,5.215043804959057,0
19,2.8902652413026093,1.1309733552923256,0
20,0.43982297150257105,5.403539364174444,0
21,3.141592653589793,1.0681415022205298,0
22,1.8221237390820801,4.71238898038469,0
23,5.0893800988154645,1.2566370614359172,0
24,5.340707511102648,4.71238898038469,0
25,3.581415625092364,4.900884539600077,1
26,2.6389378290154264,3.4557519189487724,1
27,5.843362335677015,2.261946710584651,1
28,0.37699111843077515,2.0734511513692637,1
29,2.199114857512855,0.5026548245743669,1
30,0.6911503837897545,0.12566370614359174,1
31,2.57610597594363,0.0,1
32,6.157521601035994,2.6389378290154264,1
33,2.9530970943744057,3.015928947446201,1
34,1.6336281798666925,6.031857894892402,1
35,0.8168140899333463,4.209734155810323,1
36,0.12566370614359174,2.1362830044410597,1
37,1.0053096491487339,6.094689747964199,1
38,2.701769682087222,5.403539364174444,1
39,0.5026548245743669,2.1362830044410597,1
40,4.1469023027385274,0.0,1
41,3.5185837720205684,2.6389378290154264,1
42,4.335397861953915,1.0053096491487339,1
43,1.6964600329384882,3.8327430373795477,1
44,2.324778563656447,0.12566370614359174,1
45,3.204424506661589,5.466371217246239,1
46,4.084070449666731,2.1362830044410597,1
47,0.0,6.220353454107791,1
48,2.0734511513692637,1.8849555921538756,1
49,4.71238898038469,0.7539822368615503,1
