,feature1,feature2,y_train
0,2.0734511513692637,5.843362335677015,0
1,4.0212385965949355,4.523893421169302,0
2,4.39822971502571,5.780530482605219,0
3,3.5185837720205684,4.1469023027385274,0
4,5.592034923389832,2.0734511513692637,0
5,2.827433388230814,1.5707963267948966,0
6,1.8221237390820801,2.0734511513692637,0
7,5.215043804959057,2.199114857512855,0
8,0.12566370614359174,3.895574890451343,0
9,2.1362830044410597,1.7592918860102842,0
10,3.8327430373795477,0.37699111843077515,0
11,3.3929200658769765,3.8327430373795477,0
12,2.4504422698000385,1.8849555921538756,0
13,4.0212385965949355,0.9424777960769378,0
14,4.1469023027385274,1.6336281798666925,0
15,4.461061568097507,1.5079644737231006,0
16,3.7699111843077513,5.215043804959057,0
17,2.8902652413026093,1.1309733552923256,0
18,0.43982297150257105,5.403539364174444,0
19,1.8221237390820801,4.71238898038469,0
20,5.340707511102648,4.71238898038469,0
21,4.838052686528282,3.330088212805181,0
22,0.6283185307179586,3.9584067435231396,0
23,6.031857894892402,1.5079644737231006,0
24,3.581415625092364,4.272566008882119,0
25,2.6389378290154264,3.4557519189487724,1
26,0.37699111843077515,2.0734511513692637,1
27,1.0053096491487339,1.7592918860102842,1
28,2.199114857512855,0.5026548245743669,1
29,1.7592918860102842,5.592034923389832,1
30,4.71238898038469,1.0053096491487339,1
31,3.581415625092364,2.0734511513692637,1
32,0.0,0.5026548245743669,1
33,5.340707511102648,3.015928947446201,1
34,4.39822971502571,4.900884539600077,1
35,2.324778563656447,4.209734155810323,1
36,2.701769682087222,5.403539364174444,1
37,6.031857894892402,1.8221237390820801,1
38,5.843362335677015,5.403539364174444,1
39,0.5026548245743669,2.1362830044410597,1
40,5.529203070318036,0.3141592653589793,1
41,5.026548245743669,6.220353454107791,1
42,3.6442474781641603,1.0053096491487339,1
43,0.7539822368615503,3.330088212805181,1
44,3.5185837720205684,2.6389378290154264,1
45,0.6911503837897545,3.204424506661589,1
46,1.3194689145077132,5.466371217246239,1
47,4.084070449666731,5.529203070318036,1
48,1.6964600329384882,3.8327430373795477,1
49,4.523893421169302,0.37699111843077515,1
