,feature1,feature2,y_train
0,4.0212385965949355,4.523893421169302,0
1,4.586725274241098,5.403539364174444,0
2,4.39822971502571,5.780530482605219,0
3,3.3929200658769765,3.3929200658769765,0
4,3.9584067435231396,2.827433388230814,0
5,5.592034923389832,2.0734511513692637,0
6,3.8327430373795477,0.37699111843077515,0
7,3.3929200658769765,3.8327430373795477,0
8,0.18849555921538758,1.0681415022205298,0
9,5.026548245743669,1.3194689145077132,0
10,4.775220833456485,2.9530970943744057,0
11,2.5132741228718345,2.9530970943744057,0
12,3.330088212805181,1.5707963267948966,0
13,0.7539822368615503,1.8221237390820801,0
14,4.1469023027385274,1.6336281798666925,0
15,2.324778563656447,3.8327430373795477,0
16,5.0893800988154645,1.2566370614359172,0
17,2.1362830044410597,0.5026548245743669,0
18,0.5654866776461628,1.0681415022205298,0
19,6.031857894892402,1.5079644737231006,0
20,3.581415625092364,4.272566008882119,0
21,4.209734155810323,1.9477874452256716,0
22,4.272566008882119,1.0681415022205298,0
23,5.15221195188726,5.466371217246239,0
24,5.466371217246239,6.094689747964199,0
25,5.026548245743669,0.7539822368615503,1
26,4.1469023027385274,4.649557127312894,1
27,3.581415625092364,2.0734511513692637,1
28,4.900884539600077,2.324778563656447,1
29,5.403539364174444,2.1362830044410597,1
30,6.157521601035994,2.6389378290154264,1
31,5.340707511102648,3.015928947446201,1
32,0.25132741228718347,1.6964600329384882,1
33,2.701769682087222,5.403539364174444,1
34,6.157521601035994,0.25132741228718347,1
35,6.031857894892402,4.838052686528282,1
36,2.0734511513692637,5.403539364174444,1
37,3.6442474781641603,2.9530970943744057,1
38,3.6442474781641603,1.0053096491487339,1
39,2.57610597594363,1.5707963267948966,1
40,1.7592918860102842,4.523893421169302,1
41,3.078760800517997,4.586725274241098,1
42,0.6911503837897545,3.204424506661589,1
43,2.5132741228718345,1.0681415022205298,1
44,1.3194689145077132,5.466371217246239,1
45,4.084070449666731,5.529203070318036,1
46,3.8327430373795477,4.39822971502571,1
47,5.529203070318036,5.843362335677015,1
48,0.3141592653589793,6.094689747964199,1
49,5.215043804959057,4.71238898038469,1
