,feature1,feature2,y_train
0,4.0212385965949355,4.523893421169302,0
1,3.5185837720205684,4.1469023027385274,0
2,1.8221237390820801,2.0734511513692637,0
3,0.12566370614359174,3.895574890451343,0
4,2.1362830044410597,1.7592918860102842,0
5,3.8327430373795477,0.37699111843077515,0
6,0.18849555921538758,1.0681415022205298,0
7,2.4504422698000385,1.8849555921538756,0
8,5.969026041820607,2.764601535159018,0
9,5.026548245743669,1.3194689145077132,0
10,5.215043804959057,3.015928947446201,0
11,3.141592653589793,1.0681415022205298,0
12,2.324778563656447,3.8327430373795477,0
13,5.0893800988154645,1.2566370614359172,0
14,2.1362830044410597,0.5026548245743669,0
15,0.6283185307179586,3.9584067435231396,0
16,0.5654866776461628,1.0681415022205298,0
17,6.031857894892402,1.5079644737231006,0
18,3.581415625092364,4.272566008882119,0
19,5.15221195188726,0.5026548245743669,0
20,5.277875658030853,5.466371217246239,0
21,4.335397861953915,2.6389378290154264,0
22,4.209734155810323,1.9477874452256716,0
23,5.15221195188726,5.466371217246239,0
24,2.9530970943744057,1.6964600329384882,0
25,6.031857894892402,1.8221237390820801,1
26,5.529203070318036,0.3141592653589793,1
27,3.6442474781641603,4.775220833456485,1
28,2.0734511513692637,5.403539364174444,1
29,3.6442474781641603,2.9530970943744057,1
30,3.5185837720205684,2.6389378290154264,1
31,4.335397861953915,1.0053096491487339,1
32,4.39822971502571,5.906194188748811,1
33,4.39822971502571,6.157521601035994,1
34,0.6911503837897545,4.39822971502571,1
35,5.529203070318036,5.843362335677015,1
36,0.3141592653589793,6.094689747964199,1
37,3.6442474781641603,3.141592653589793,1
38,0.25132741228718347,1.9477874452256716,1
39,4.523893421169302,0.37699111843077515,1
40,1.3194689145077132,3.078760800517997,1
41,4.272566008882119,5.529203070318036,1
42,1.3194689145077132,2.701769682087222,1
43,3.141592653589793,2.6389378290154264,1
44,5.026548245743669,2.57610597594363,1
45,2.3876104167282426,1.3194689145077132,1
46,5.466371217246239,6.157521601035994,1
47,5.906194188748811,0.18849555921538758,1
48,3.8327430373795477,2.701769682087222,1
49,4.39822971502571,5.277875658030853,1
