,feature1,feature2,y_train
0,4.0212385965949355,4.523893421169302,0
1,4.39822971502571,5.780530482605219,0
2,1.5707963267948966,5.843362335677015,0
3,1.9477874452256716,1.6964600329384882,0
4,5.592034923389832,2.0734511513692637,0
5,2.827433388230814,1.5707963267948966,0
6,1.8221237390820801,2.0734511513692637,0
7,5.215043804959057,2.199114857512855,0
8,0.37699111843077515,0.0,0
9,2.1362830044410597,1.7592918860102842,0
10,3.8327430373795477,0.37699111843077515,0
11,3.3929200658769765,3.8327430373795477,0
12,5.969026041820607,2.764601535159018,0
13,2.5132741228718345,2.9530970943744057,0
14,5.215043804959057,3.015928947446201,0
15,3.5185837720205684,1.3194689145077132,0
16,2.8902652413026093,1.1309733552923256,0
17,3.141592653589793,1.0681415022205298,0
18,1.8221237390820801,4.71238898038469,0
19,5.0893800988154645,1.2566370614359172,0
20,5.340707511102648,4.71238898038469,0
21,2.0734511513692637,1.5079644737231006,0
22,2.6389378290154264,3.8327430373795477,0
23,4.838052686528282,3.330088212805181,0
24,0.6283185307179586,3.9584067435231396,0
25,0.37699111843077515,2.0734511513692637,1
26,0.7539822368615503,1.7592918860102842,1
27,2.199114857512855,0.5026548245743669,1
28,5.466371217246239,5.906194188748811,1
29,6.031857894892402,5.717698629533423,1
30,4.1469023027385274,4.649557127312894,1
31,1.7592918860102842,5.592034923389832,1
32,0.25132741228718347,1.6964600329384882,1
33,0.8168140899333463,4.209734155810323,1
34,2.701769682087222,5.403539364174444,1
35,5.843362335677015,5.403539364174444,1
36,0.5026548245743669,2.1362830044410597,1
37,6.031857894892402,4.838052686528282,1
38,0.7539822368615503,3.330088212805181,1
39,4.39822971502571,6.157521601035994,1
40,3.078760800517997,4.586725274241098,1
41,0.6911503837897545,3.204424506661589,1
42,1.3194689145077132,5.466371217246239,1
43,3.8327430373795477,4.39822971502571,1
44,3.6442474781641603,3.141592653589793,1
45,5.215043804959057,4.71238898038469,1
46,0.25132741228718347,1.9477874452256716,1
47,4.523893421169302,0.37699111843077515,1
48,4.335397861953915,3.330088212805181,1
49,2.4504422698000385,0.8796459430051421,1
